id,name
2956506,Fer De Lit Limited
5015443,Sedex Information Exchange Limited
7541243,Ch4 Gas Utility and Maintenance Services Limited
7050649,Brokerbility Holdings Limited
7690737,Porthaven Care Homes Limited
6259354,Sequence Care Limited
2237324,Containerships (UK) Ltd
2359578,Whitmore's Timber Co. Limited
2560938,Emson Haig Limited
3000369,Smithfield Limited
3209155,Commhoist Limited
6119559,Crabco Limited
332493,Joseph Parr (Alco) Limited
2738781,Projects Abroad (Europe) Limited
6024920,Euston Tower Limited
1881167,Sherwood Press (Nottingham) Limited(The)
597265,Knightsbridge Furniture Productions Limited
1646981,Charles Muddle Limited
1777430,Burnley & Pendle Travel Limited
1949789,J & K Aquatics Limited
6926334,Telecom2 Limited
8139826,Centaur Healthcare Limited
9721376,Blumoon Holdings Limited
8637207,Apex House Ltd
7120391,Walton Web Limited
7778950,2G Energy LTD.
8047886,Offshore Marine Management Holdings Limited
8247385,Digital Mobile Spectrum Limited
7428221,Oaksix Holdings Limited
8095439,Learn Academies Trust
7834364,Brady Trading Limited
7790049,Edwardian Canary Wharf Hotel Limited
7962183,M.K.M. Building Supplies (Castleford) Limited
8494511,Dual Asset Underwriting Limited
6569590,Qatari Diar UK Limited
6637952,Surgi-Call Locums Limited
8008725,Hvivo PLC
8155957,Goldstrom Limited
6601863,Focus 21 Holdings Limited
7738801,Highams Park Academy Trust
10538130,The Brickfields Trust
6621599,Starleaf Ltd
6924418,Hillcrest Childrens Services (2) Limited
6268648,Spin Services Limited
8405337,Wilton Universal Group Limited
8610281,Inn Collection Topco Limited
8764433,Manor Coating Systems (Holdings) Limited
6705878,Rotational Moulding Group Limited
6767434,Leeds Pfi Spv 2 Limited
8249178,Eurocraft Technologies Limited
8248880,Media Business Insight Limited
8911641,Height For Hire Limited
7645429,China Mobile International (UK) Limited
8615826,Derwen College
8815259,Brighter Foods Limited
7264480,CDM Trading Limited
8008506,3BM Limited
9509214,Green and Fortune Holdings Limited
9316033,Wellington School 1837
10390114,Tkg-Storagemart Partners UK Limited
6317125,Dunlop Systems & Components Limited
8746722,Rsib 2 Ltd
8329378,King's Cross Estate Services Limited
7736246,The Passmores Co-Operative Learning Community
7796947,Mowbray Education Trust Limited
8499847,Sequence Care Group Holdings Limited
9958894,Ash8 Group Holdings Limited
10043142,Anisa Consolidated Holdings Limited
7955591,RFPG Holdings Limited
8804623,George Banco.Com Limited
7692668,Mayflower High School
7687722,Churchill Academy
8609217,Grove F&B Limited
9740301,Hospital Services Group Limited
7230773,Tongfang Global (UK) Co. Limited
8013863,Stanley Dock Hotel Limited
9944107,Viiv Healthcare Finance Limited
10094686,Seventy7 Group Ltd
6272009,Contemporary Oak Furniture Limited
6440914,Seafast Logistics Limited
9118089,Project 11 Limited
7587220,Darap Limited
9939887,Allegro Supplements Limited
6869084,Imagine Pos UK Limited
7296480,Pure City Opco Limited
7930559,Landauer Fibres Limited
8724946,Ludlow Engineering Materials Limited
9483907,D3O Holdings Ltd
7126180,Parweld International Limited
7968623,Rpp Group Holdings Limited
6865859,Specialist Aviation Holdings Limited
10730910,Aberforth Split Level Income Trust PLC
8606447,Perfectos Printing Inks Group Ltd
7882829,Lotus Trading Ltd
8233886,Shaftec Automotive Components Holdings Limited
9269541,Londonmetric Distribution Limited
9270349,Riverstone Pictures Limited
7337308,Merrygill Limited
6579645,Media Powerhouse Group Limited
6550655,Waltet Limited
6895109,Roberts Jackson Limited
7320442,City District Limited
9125623,City & Hackney GP Confederation C.I.C.
7180464,Bush & Company Rehabilitation Limited
8775625,Coda Agency Limited
10664023,Benbane Holdings Limited
8524324,Little Island Productions Limited
6336693,Shireland Collegiate Academy Trust
7024902,The Ucl Academy
9182008,Sheet Anchor Investments Limited
6445363,The Skills Network Limited
6555877,Melted Stone Limited
7670476,Virtus Hayes Limited
9417956,LFP Vegetables Limited
10410955,O'Connor Holdings Limited
10298457,118 Group Holdings Ltd
7402025,Adil Restaurants Limited
6452646,DLR Legal Limited
6738409,Situs Asset Management Limited
6796940,Multi Packaging Solutions Littlehampton Limited
7254777,Bowbell No. 1 PLC
7557791,Haydon School
8756470,Braeburn Estates (Hungerford) Limited
9473240,Lekela Advisors Limited
6256137,Iberica Food & Culture Limited
6900300,Risk First Management Services Limited
7020920,Hph Group Ltd
6236632,Green Hercules Trading Limited
8539108,The UK Trade Desk Ltd
8607123,HBC 1 Limited
9792282,Prometeon Tyre Group UK Limited
9928465,London Emergencies Trust
10432397,Radmat Holdings Limited
9272446,Fulham Palace Investment Limited
9292194,Transcosmos (UK) Limited
10228292,Media International Holdings Limited
6182236,Kimberly Audrey Limited
8373798,Edison Global Limited
7116510,Lothbury Investment Management Group Limited
7061987,TNK (2009) Limited
9978174,Shelton Care Holdings Limited
9403242,Supermassive Games 2 Limited
6443794,Rapture World Limited
7202563,Tough Mudder Ltd
8825011,First Umbrella Limited
8256550,Snowbird Foods Holdings Limited
8302068,Es Global Holdings Limited
6895184,U-Blox Melbourn Ltd
9509815,Three Merchant Square Residential Ltd
10876645,Wynyard Park Holdings Limited
9283207,TGH Midlands Ltd
9483924,Promontoria (Lansdowne) Limited
8699493,The Engage Multi Academy Trust
10050043,Hercules Real Estate Limited
8599387,Parklife Manchester Limited
9760601,Mactaggart Hotel Holdings Limited
6323483,Miles & Miles Self Drive Limited
6952881,Hill of Towie Limited
7238070,Highcroft Pet Care Limited
10391530,Market Field Learning Community
10525536,FPS Payroll Limited
9870302,DSGPI 2015 Limited
10510505,Citipost Holdings Limited
6452882,PBP Holdings Limited
6598092,C Butt Holdings Limited
8029548,Smart Currency Group Limited
9285639,Jamanisi Holdings Limited
9376285,Convergence Pharmaceuticals Limited
7647327,Ousedale School
7706488,Hasmonean High School
8803070,Fingreen Holdings Limited
7678484,Pitts Wilson Holdings Limited
7706776,The Blue School
8272915,John Munroe Group Limited
8833415,Veolia Es Telford & Wrekin Limited
9911898,Ossl Global Limited
9488074,Withers Fruit Farm Limited
10509119,Santia Holdings Limited
8799618,Suite Hospitality Limited
9292891,Trackdale Limited
9446061,The Rosebery Group Holdings Limited
9468212,Regulus Topco Limited
9753835,Clive Christian Holdings Limited
8138372,Diocese of Leicester Academies Trust
9247950,Wno Productions Limited
6414023,Cinos Limited
6603179,Ankh Concepts Hospitality Management Limited
7588097,Cheam Academies Network
7198683,Tancia (Holdings) Limited
7583562,Lewis & Graves Management Services Company Limited
6867435,Blachford UK Ltd
7020664,Central Trust Syndicate Number One Limited
8496185,Martin's Design and Construction Limited
7178740,Rabbit Waste Management Limited
8336462,Hilton Grand Vacations UK Limited
10438473,Sapling Topco Limited
9494869,Barber Trading Limited
9814285,Ustwo London Ltd
10103259,R3 Limited
8158619,Evolution Academy Trust
8493217,S4B Limited
9313152,Cookes Furniture (Holdings) Limited
7046832,Unitrust Protection Services Holdings Limited
6986574,Rockfire Capital Limited
8717796,Standage Group Limited
10323975,Gallibond Limited
8924197,Lightsource Pumpkin 1 Limited
7338707,The Charter Schools Educational Trust
6779864,Ma Business Limited
6957910,Mavens Limited
9356191,Magic Pony Technology Limited
9476649,The GYM King Limited
6348161,New Light Hotels Limited
9233816,Tower Hamlets GP Care Group Cic
8171068,Lymm High School
8275681,Lightsource Renewable Services Limited
6416545,MJT Lentus Limited
6834446,Autoscan (UK) Limited
6463594,Rsm Employer Services Limited
7064062,2DS & Tga Holdings Limited
7680422,Marches Academy Trust
7978187,Broadstone Corporate Benefits Limited
8057425,Push Energy Ltd
8422056,Tossed Holdings Limited
8915343,Newport Norse Limited
7807536,Hiden Instruments Limited
7887051,Henley Homes Barnes Village Limited
9861512,Metalliance Group Ltd
8282915,Diverse Dining Ltd
9449977,Spie Oil & Gas Services Limited
IE492351,"GY Aviation Lease 101 Co., Limited"
8376995,Seven Seconds Limited
IE021087,The Institute of Public Administration
NI017284,Delwyn Enterprises Limited
OC343890,Stormharbour Securities LLP
7766598,Vision Office Technical Services Limited
IE572819,Family Carers Ireland
OC412533,CLV (St Andrews) UK 2 LLP
SC029399,John Gunn & Sons Limited
FC020212,Sign-A-Rama Inc.
IE503190,"Aptree Aviation Trading 1 Co., Limited"
SC490883,J G Ross of Inverurie LTD.
NI059508,Four Seasons (No 9) Limited
6955115,Linton Limited
10115626,Imperial Corporate Capital PLC
SC058445,Donald Mackenzie Limited
IE526039,Alphas Managed Accounts Platform XXVII Limited
IE566981,Ge Ireland Holdings Unlimited Company
IE303933,Materion Ireland Limited
IE391370,Foot Locker Retail Ireland Limited
IE507302,Eudokia Limited
SO300004,French Duncan LLP
IE520670,SDC South Dublin County Partnership Company Limited BY Guarantee
IE908069,Awas 1533 Limited
SC443515,Simpson & Marwick (Services) Limited
SC501804,Sulidae Holdings Limited
IE438630,Eden Aircraft Holding No. 2 Limited
IE485857,Alafco Irish Aircraft Leasing TWO Limited
IE543731,Asian Aircraft Leasing Limited
7759827,Hastoe Homes Limited
10142386,LBP Book of Strange New Things Ltd
6979605,Kwigo Limited
7365795,Section 5 Limited
NI611225,Shell & Topaz Aviation Limited
FC026626,Iberica De Compras Corporativas S.L.
IE372228,Glenfield Engineering Company Limited
IE484835,Atos IT Solutions and Services Limited
SC520342,LDV Harburnhead Holdings Limited
IE368635,Odaios Limited
FC029274,Michigan Wheel Marine - Europe
IE051144,S O S Kilkenny Company Limited BY Guarantee
OC387472,East Lodge Capital Partners LLP
FC020612,"Aerospace International Materials, Inc."
FC021143,Najadvarvet Aktiebolag
FC031571,Abacogroup UK
IE027553,John Fletcher Limited
SC394018,CS Wind UK Limited
IE514097,Fisherbartonireland Limited
NI637951,Ginnlear Holdings Limited
IE532156,Regional Aircraft Leasing Designated Activity Company
SC123503,Buzzworks Hospitality Limited
SC302649,Kitchens International Group Limited
SC245927,Shanks Dumfries and Galloway Limited
IE545507,Ge Capital Irish Eur Funding Iv Unlimited Company
IE065882,F. G. Wilson Engineering (Dublin) Limited
IE088476,Norman Thompson Insurances Limited
SC128255,The Royal Edinburgh Military Tattoo Limited
SC306712,Axis Productions Limited
NI033276,Nicobrand Limited
SC029318,Daniel Ross (Engineers) Limited
OC327396,"The Invicta Film Partnership No.43, LLP"
SC208148,Resource Data Management Limited
7976470,Sig Building Systems Limited
6857010,Market Gravity Ltd
OC324323,Northern Trust Securities LLP
SO300208,CKD Galbraith LLP
7372476,Rds Driving Services Limited
7382637,Electricity North West (Construction and Maintenance) Limited
9510106,The Event Concept Group Limited
6695717,Latcham Direct Limited
6409934,Spabreaks.Com Limited
6455870,Managed Fleet Services Limited
8582181,App Holdco Limited
6609423,Verex Group Limited
7708073,GSN Games UK Limited
8319810,Community Schools Alliance Trust
8733803,Blackhouse Newco Limited
8817637,Orchard Street UK Prime Property GP Limited
8186959,Brookfield Drinks Limited
8499541,Deploy (UK) Rail Limited
10353201,Ayima Holdings Limited
9743957,Ar Group Holdings Limited
IE566156,Gl Europe OFC Designated Activity Company
IE907445,Prisjakt Sverige Ab
NI026211,Northern Ireland Co-Operation Overseas (Ni-Co) Ltd
OC394182,Urbanicity (No.20) LLP
NI016666,W. & G. Baird Limited
IE906429,Junckers Limited
9713276,Suzaku Aviation One Limited
10199776,Galene Midco 3 Limited
IE540599,Rise Aviation 2 (Ireland) Limited
IE395236,Fairhouse Supermarket Limited
IE905356,Petit Bateau UK Limited
FC015211,"Strategic Management Group, Inc."
IE558906,Fuselage Holdings (Ireland) Limited
IE908551,John Morfield Limited
IE358341,Commprove Limited
IE550219,Nac Aviation 17 Limited
OC386300,Letterone Technology (UK) LLP
OC386553,Deeside Care Holdings LLP
SC390117,Emergya Wind Technologies UK Limited
IE577955,B&N Bonds Designated Activity Company
IE908063,Awas Leasing 2011-I Limited
IE528758,SKY High XXXIII Leasing Company Limited
SC005863,Heart of Midlothian PLC
OC334273,Birkett Long LLP
SC241537,Agritrac Exports Limited
NI010262,Prima Brands Limited
SC082595,Tom Macfarlane and Company Limited
OC342585,Rothman Pantall LLP
OC371608,Itb Telematics Solutions LLP
SC277667,BSB Structural LTD.
IE528742,Spectrum Innovations Limited
IE581033,CVC Cordatus Loan Fund Vii Designated Activity Company
NI024368,Super Seal Window Systems Limited
SC389516,East Dunbartonshire Leisure and Culture Trust
SC507747,A & I Anderson (Group) Limited
SC156608,Caledonian Environmental Services PLC
OC362796,Purplexed LLP
SC045882,The High School of Glasgow
SC185359,Mark Murphy & Partner Limited
IE538986,Rong Lan Developments Limited
IE908570,Building Lifeplans Limited
OC390010,Brigade Capital UK LLP
IE440042,Sarens Cranes Limited
NI038590,Creative Composites Limited
IE412465,Hertz Fleet Limited
IE448078,Beranson Limited
IE515291,Fleming Medical (Holdings) Limited
IP26833R,Carmarthen and Pumsaint Farmers Limited
IE345805,The Boston Consulting Group (Ireland) Limited
SC299941,Dumfries Timber Company Limited
SC050366,Value and Income Trust PLC
IE279019,Haribo Ireland Limited
IE479219,Louis Vuitton Ireland Limited
SC113676,Inspire (Partnership Through Life) LTD.
OC378043,Clean Energy Partners Holdco LLP
SC162626,Missiles & Space Batteries Limited
OC302870,Pankhurst Holdings LLP
NI012805,Glen Dimplex Ni Limited
NI036373,Central Filling Station Limited
SC173507,Clark Thomson Insurance Brokers Limited
SC301825,Balmoral Industrial Tanks Limited
IE313652,Digital Crew Limited
OC376462,Hutchin Hill UK LLP
SC211936,Sundolitt Limited
IE408100,Harvest Clo III Public Limited Company
NI016083,Extern Northern Ireland
IE126229,Windsor Surprise Limited
OC356762,10 Gresham Street LLP
SC059670,Bruce Douglas Marketing Limited
IE499859,Arve Receivables Limited
IE511034,"GY Aviation Lease 1201 Co., Limited"
SC129114,Chest Heart & Stroke Scotland Ltd
SC184382,Groundwater Lift Trucks Limited
SC343464,Monument Leisure (Holdings) Limited
SC429897,Edinburgh University Students' Association
OC379633,Beavor Lane LLP
SC062837,Ian Craig (Haulage) Limited
IE516357,Falconhurst Limited
SC198582,Andersons House Furnishers (Inverurie) Limited
SC265910,Mead Medical Holdings Limited
NI626281,Lough Shore Road Limited
FC018300,Satamax Limited
IE508992,Bosphorus Investments Designated Activity Company
OC395916,Pollard Thomas Edwards LLP
SC369593,Jst Services (Scotland) Ltd
IE007640,Adelphi-Carlton Limited
SC546503,The Furnishing Service Holdings Ltd
IE492066,Cwal Ireland 1 Co Limited
IE545929,South Dock Funding Designated Activity Company
OC394193,Benson Elliot GP Iv LLP
SC126102,Scottish Provincial Press Limited
SF000300,Martin Currie Inc
IE552059,Aldus Portfolio A Limited
IE340407,Surestone Insurance Designated Activity Company
NI015227,Harlequin Manufacturing Limited
IE576603,Incline Aircraft Holdings 2 Limited
IE491503,Hkac Leasing (WIZZ No. 1) Limited
NI002032,Moffett and Sons Limited
SC112957,Signatory Vintage Scotch Whisky Company Limited
IE566448,Amryt Pharmaceuticals Designated Activity Company
IE269760,Jeronimo Martins Finance Company (2) Designated Activity Company
SC315711,WMD Holdings Limited
SC078562,Greig Engineering Limited
FC030993,"Capital Group Private Markets, Inc."
NF002412,Thermomax Limited
NI603724,Market Resource Partners Limited
SC119617,Korala Associates Limited
IE357324,Bloomberg Polarlake Limited
IE443292,Eurocredit Cdo VIII Limited
NI012310,Paul Braham & Sons Limited
SC057501,J. & M. Murdoch & Son Limited
NI000477,"William Grant and Company Limited,"
IE215006,Cognotec Limited
IE393269,Ares Reinsurance Designated Activity Company
NI019406,Irish News Limited - The
IE458557,Unison Capital Partners III (B) Unlimited Company
IE526919,Qualbun Limited
NI632075,Killultagh Holdings Limited
SC350981,Sport Aberdeen
NI014309,J.D. Mcgeown Limited
IE380372,Titanium Capital Public Limited Company
IE552063,Tom Duggan Retail Limited
1920687,Aromco Limited
1878208,Aioi Nissay Dowa Insurance Management Limited
1905230,Hygiene Group Limited
2368464,Business World Travel Limited
2897361,Vacuum Engineering Services Limited
3052392,Galaxy Radio Yorkshire Limited
3160145,WRFC Trading Limited
2824494,Cca International (UK) Ltd
3158011,Barker Ross Recruitment Limited
5261109,Nt Technology Group Limited
5808398,Aspers Management Services Limited
1365973,Dab Pumps Limited
3253833,Rakem Limited
4207802,A.L.D. Holdings Limited
4331332,Brunner UK Limited
4343737,The Investment Association
4220821,Sun Healthcare Limited
653012,Advante Limited
743883,Stellison Limited
1262332,Cubcall Limited
1362506,R.A. Homden Limited
2438345,Guideline Lift Services Limited
2836336,The Avalon Trustee Company Limited
3708621,Amipak Limited
3430656,Kavanagh Motors Limited
2538734,Sheffcare Limited
3729135,Leach Colour Limited
4980148,Environcom England Limited
2924874,Grosvenor Chemicals Limited
3233894,PTSG Access and Safety Limited
3801234,AW Repair Group Limited
4300958,Numerix Software Limited
3133226,Smith & Williamson Financial Services Limited
4841526,Chinook Sciences Limited
5847286,Veka Recycling Limited
6183338,Reedbut Group Limited
2197708,European Magazines Limited
1593065,M.A. Grigg (Agricultural) Limited
2049389,Pyser Optics Limited
2414699,Telford City Technology College Trust Limited
2584166,R.R. Transport Limited
2643915,Frontline Consultancy and Business Services Limited
3123437,L.C.(London) LTD.
2867001,Alchemy Metals Limited
996609,French Connection (London) Limited
1658317,Delivered UK Ltd
1830580,Ramage Transport Limited
2429938,Somfy Limited
2409169,Shooting Partners Limited
3720059,Publieurope Limited
4481036,True North Brew Co Limited
5560047,Discount Builders Merchants (Kent) Limited
5320737,Trenton Box Company Limited
1770104,Barrie Beard Limited
4100859,Acuma Solutions Limited
2957238,Sertec Group Holdings Limited
2996527,Rds Technology Limited
3039100,Intergen (UK) LTD.
3242704,Eliquo Hydrok Limited
5370545,Fisher Productions Holdings Limited
5502166,Inspired Education (South Lanarkshire) PLC
4521518,V4 Woodflooring Limited
599145,Ascom (UK) Ltd
1901361,Keith Walton Construction Company Limited
2496356,Hutchinson Engineering Services Limited
581564,J.T.Baylis & Company Limited
3308566,Martins of Exeter Limited
1306816,Firgate Limited
1022165,Peter Press Limited
1675231,Law Debenture Trust Corporation P.L.C.(The)
2422487,Brooktherm Refrigeration Limited
2336735,D.K. Tools Limited
2747977,Hamilton Adhesive Labels Limited
2683590,Tudorborne Limited
5218573,Khipu Networks Limited
4969581,Bluebird Vehicles Limited
3158284,A.T.L. Industries Limited
3645180,Renaissance Learning UK Limited
4195413,Jamkat Holdings Limited
4115329,H.P.M.C. Limited
3368495,Neal Soil Suppliers LTD.
3721474,Aspire Global Network Limited
4325451,Chromalox (UK) Limited
5581669,Gsm Conference Services Limited
194871,Venners Limited
6012716,Qdos Broker and Underwriting Services Limited
205610,Victoria Coach Station Limited
396394,Thos.Winnard & Sons Limited
1997971,Newport Transport Limited
2036196,Discoverie Management Services Limited
2036622,Oakland Glass Limited
2602737,Emerson Crane Hire Limited
2807294,Eaton House School Limited
895170,Compugraphics International Limited
3529661,Paragon Education & Skills Limited
3465358,Clarendon Enterprise Centre Limited
3899913,Crown Jewels Consultants Ltd
346842,Jakemans (Confectioners) Limited
649576,GKN Driveline Service Limited
3119513,Eco Sustainable Solutions Limited
3770981,West Moor Holdings Limited
4607141,Ipf Financial Services Limited
4608351,Upgrade Bikes Limited
4797394,Solo Rail Solutions Limited
917296,Electronic Modular Services Limited
313872,Rotalink Limited
5859422,Celanese Production UK Limited
1066321,Turnbull & Asser Limited
2516423,United Fillings Limited
4053665,Ge Capital Limited
3690461,London Drywall Limited
2957612,Charterhouse Leisure Limited
4016953,Pirum Systems Limited
5154176,"Bristol, Clifton and West of England Zoological Society Limited"
4415655,Challenge Packaging Limited
5841025,B.F.R.S. (UK) Limited
107182,Vincent Timber Limited
6131587,Country Land and Business Association Limited
2132179,International Customer Loyalty Programmes PLC
2175879,Monarch Acoustics Limited
2705065,The Original Holding Company Limited
4971609,Portico Property Limited
5857926,Octopus Healthcare Adviser Ltd
2486564,People In Action
3863114,D.M.S. (Chromium Plating) Limited
2036463,C & S Builders Merchants (Stamford Hill) Limited
2746241,Shearwell Data Limited
588708,Bibby Leasing Limited
960163,Kardex Systems (UK) Limited
5415795,Three Cheers Pub Company Limited
1465323,Cranleigh Freight Services Limited
3818774,Pavilion Books Company Limited
4228443,St Columba's College and Preparatory School
4335000,Planning Issues Limited
18301,Liverpool Diocesan Board of Finance(The)
2964898,Residual and Brand Management Limited
506987,Merrell Casting Co. Limited(The)
3732115,Wade Allied Holdings Limited
3779976,Bloxham School Limited
2766255,Rolls-Royce Marine Electrical Systems Limited
5571472,Seven Locks Housing Limited
1066715,Latin Travel Limited
1379891,Milords International Limited
5453601,South Essex Homes Limited
3032242,J S Fleet Services Limited
2592487,P R Marriott Drilling Limited
1469985,Kemtile Limited
1714001,Fermac Traffic Services Limited
3388524,Agri Business Limited
2875213,Skills To Group Limited
2434384,Thurlby Thandar Instruments Limited
2585837,A.M. Best Europe - Rating Services Limited
228917,Cranstons Quality Butchers Limited
1250869,Armstrong-Priestley Limited
2791889,Halifax General Insurance Services Limited
1682501,Gisela Graham Limited
2959142,Port - P Limited
686106,Spellman & Walker Limited
1346252,Kids
2208663,G.N.G. Foam Converters (Lancs) Limited
5847741,M.K.M. Building Supplies (Lincoln) Limited
5268375,Ochre Solutions Limited
5587621,Marv Studios Limited
2534817,University of Essex Campus Services Limited
1433484,Telford Farm Machinery Limited
1532448,B.& B. Attachments Limited
5970797,SKY Insurance Services Group Limited
4892873,Contemplation Holdings Limited
1164271,Swann Engineering Group LTD.
4038659,Temperley Limited
629568,Cambrian Decorators Supplies(C.D.S)Limited
633825,Niblock (Builders) Limited
1994660,Lincoln Electric Welding UK Limited
1009273,Blom Aerofilms Limited
1037515,Blujay Solutions Ltd
376920,Averys of Bristol Limited
1421681,Ian Smith Group Limited
1827965,Nobel Biocare U.K. Limited
767976,Martin's Properties Holdings Limited
2312465,Protective Packaging Limited
1666751,Yorkshire Agricultural Society
3728693,Mini-Cam Limited
5131587,Aerium Finance Limited
1735052,Kane Haulage Limited
1991166,Lyons & Annoot Limited
6120521,U L Medicines Limited
4226877,John Fredericks Plastics Limited
315401,Northern Oil Company Limited
2159441,The Veterinary Defence Society Limited
4364685,SWM & Waste Recycling Limited
5137790,Argentis Financial Management Limited
2503356,Goldcrest Investment Holdings Limited
3768774,Prs Distribution Limited
1902912,C4 Carbides Limited
4411278,The Big Shed Limited
4487406,Warings Furniture Limited
2853138,St. Martin's Care Limited
3628474,C I (Holdings) Limited
4382515,Simoco Emea Ltd
5629190,The Hub Consulting Limited
4214267,Compass Wealth Management Consultants Limited
4224769,Hotel MK Limited
85588,Sovereign Health Care
529499,Bomford Turner Limited
1306701,H.H. Saudi Research and Marketing (UK) Limited
726306,Cartwright Bros. (Haulage) Limited
1254215,Poli-Film UK Limited
4136643,Campbell Reith Management Services Ltd
4179323,Goldentree Financial Services PLC
4411940,Worldwide Foods (Rusholme) Limited
4655175,Christians Against Poverty
5729185,Topbond Holdings Limited
2815107,Rembrandt Hotel Limited
2362589,Armored Auto UK Limited
2683844,Smith Construction (Heckington) Limited
3071932,The Midcounties Co-Operative Investments Limited
3700852,Trelleborg Marine Systems UK Limited
3933216,Spm Plastics Limited
4093997,Disotto Foods Limited
2624818,Exheat Limited
3196642,East Midlands Instrument Company Limited
4587658,Cheltenham Borough Homes Limited
4647273,Upp (Broadgate Park) Holdings Limited
1605802,Wickland (Holdings) Limited
2438711,H Brown & Son (Recycling) Limited
1335179,Sterling Thermal Technology Limited
2309389,Acclaim Handling Limited
2374363,Durham Box Company Limited
2747288,Annessa Imports Limited
1428569,Zep UK Limited
3537679,Blends Limited
2172892,DNV Gl Business Assurance UK Limited
2575976,British International Helicopter Services Limited
3370594,Multiplay (UK) Limited
6161823,K3 Business Solutions Limited
4705154,Nettitude Ltd
5139879,JLT Colombia Wholesale Limited
5258514,Himl Holdings Limited
584792,Hewland Engineering Limited
2328842,Abm Facility Services Scotland Limited
5577806,Nexus Fostering Limited
1419152,Neville & More Limited
2355400,Imago @ Loughborough Limited
1471913,N.D. Brown Limited
2751472,Amscreen Group Limited
3769775,Chailey Heritage Foundation
4741583,Money Advice Trust
4752525,Celtic Process Systems Limited
2033296,Verplas Limited
4762419,Neal's Yard Dairy Limited
4412332,Lso Productions Limited
903957,Hamerville Media Group Limited
4910479,Crc Industries UK Limited
5985737,Redgrave Luxury Limited
406312,W.Westerman Limited
895927,Salop Design & Engineering Limited
1048335,Edale Limited
1176188,J.L. Priestley & Co. Limited
1333367,Traidcraft Public Limited Company
4085895,Medi-Gen Limited
4986831,Offshore Marine Management Limited
5342164,Petchey Academy
5871085,G & H Print Services Limited
6067193,Theatre (Hospitals) No.1 PLC
980281,Snape Maltings
2376399,The Countryside Trading Co Limited
1885196,Twin Trading Limited
3292378,The Asset Management Group Limited
2190393,The Royal Air Force Charitable Trust Enterprises
1394941,Arnaouti Pitta Bread Bakery Limited
3577119,Premier Components U.K. Limited
5497433,Smart Education Limited
502188,Owens-Corning Veil U.K. LTD.
2050620,British Fashion Council
2173402,Lexton Investments Limited
3532356,Rogue Films Limited
3777568,Ramshorn Limited
1455912,Maurice Hill Transport Limited
1770248,Worldwide International Limited
4261359,Genistics Holdings Limited
3242687,Liberty Group Holdings Ltd
4066051,Bruel & Kjaer UK Limited
4843410,Sourcecode UK Limited
2821638,Martindales Limited
5105906,Saville Assessment Limited
4123370,Metek PLC
4078537,Megaman (UK) Limited
455065,Daniel Robinson & Sons Limited
5330117,Extreme Cool Limited
2717240,Oventrop UK Limited
1912296,Hope and Clay (Construction) Limited
2888411,Air Management Systems Limited
2967482,The London Speaker Bureau Limited
3115151,T. G. Tunnelling Limited
3705158,Concrete Fabrications Limited
4597665,Mcandrew Utilities Limited
5419428,Water and Sanitation For The Urban Poor
2350789,Globelink Fallow Limited
2865991,Cei Electrical Limited
3454026,Texel Finance Limited
3754286,Marcoe Electrical Limited
4430743,One Ymca
5316808,Amryt Pharma PLC
5694246,Morgan Stanley Fund Services (UK) Limited
964668,Weener Plastics Norwich LTD.
1194543,Pegler Limited
4551096,Istituto Marangoni Limited
3740408,Cel-F Solar Systems Limited
5120934,Recruitment Partnership (Bristol) Limited
2114496,Twinmile Limited
3091598,Carehome Selection Limited
5117867,T J Waste & Recycling Limited
5287667,Fitzpatrick Referrals Limited
5366823,Transform Schools (North Lanarkshire) Holdings Limited
5730318,Lay & Wheeler Limited
5762485,Fresh Start Waste Services Ltd
2199582,Business Systems (U.K.) Limited
325390,Edge's Limited
2676756,4D Interactive Ltd
2990058,Fire Protection Limited
3517191,Richoux Group PLC
5562841,Tom Prichard Contracting Limited
258577,The Federation of London Youth Clubs
2535405,Cbre Indirect Investment Services Limited
319482,Coventry Diocesan Board of Finance(The)
5643894,Ashtons Hospital Pharmacy Services Limited
3873947,Reynolds 2000 Limited
3920021,WNF Group Limited
1597523,Pamargan Products Limited
3105656,Hughes Safety Showers Limited
3293412,?What If! Limited
3353280,Outrider Limited
5554245,Wattbike Limited
3776465,Carleston Projects Limited
359564,Climax Molybdenum U.K. Limited
5257942,LS Retail Warehouses Limited
1172263,Leeds Castle Foundation
737719,Harold Hinchliffe Limited
5195911,"The Bridge Academy, Hackney"
1006657,Avire Limited
1081971,Millcroft Services P.L.C.
2589238,Ukactive
6135746,Uvenco UK PLC
4209001,Be:Here Holdings GF Limited
5158288,Nufarm Crop Products UK Limited
1511634,Pal Group (Operations) Limited
1599755,Supreme Petfoods Limited
863661,The Acme Facilities Group Limited
2795233,Fibercore Limited
2973411,E.W.T. (Dartford) Limited
3160416,European Healthcare Group PLC
1494833,Premier Freight Services Limited
408340,Portland College
1040798,Lundbeck Limited
4340885,Bremsen Technik (UK) Limited
3495297,Mark Education Limited
4131534,Cnc-Communications & Network Consulting Limited
5837682,Clipper Marine Limited
144979,600 UK Limited
2380675,Training 2000 Limited
2916087,Acumen Waste Services Limited
3425986,College Facilities Limited
3718897,The Plastic Surgeon Limited
4331572,Abacus Direct Limited
4420034,Premier Metal Works (Llandudno Junction) Limited
2046379,Datix Limited
